gameid,date,type,home,away,season
21400301,2014-12-08,regular,IND,ATL,2015
21400302,2014-12-08,regular,WAS,BOS,2015
21400303,2014-12-08,regular,BKN,CLE,2015
21400304,2014-12-08,regular,TOR,DEN,2015
21400305,2014-12-08,regular,MIN,GSW,2015
21400306,2014-12-08,regular,SAC,UTA,2015
21400307,2014-12-08,regular,LAC,PHX,2015
21400308,2014-12-09,regular,CLE,TOR,2015
21400309,2014-12-09,regular,DET,POR,2015
21400310,2014-12-09,regular,MEM,DAL,2015
21400311,2014-12-09,regular,NOP,NYK,2015
21400312,2014-12-09,regular,OKC,MIL,2015
21400313,2014-12-09,regular,PHX,MIA,2015
21400314,2014-12-09,regular,UTA,SAS,2015
21400315,2014-12-09,regular,LAL,SAC,2015
21400316,2014-12-10,regular,CHA,BOS,2015
21400317,2014-12-10,regular,IND,LAC,2015
21400318,2014-12-10,regular,ORL,WAS,2015
21400319,2014-12-10,regular,ATL,PHI,2015
21400320,2014-12-10,regular,CHI,BKN,2015
21400321,2014-12-10,regular,MIN,POR,2015
21400322,2014-12-10,regular,SAS,NYK,2015
21400323,2014-12-10,regular,DAL,NOP,2015
21400324,2014-12-10,regular,GSW,HOU,2015
21400325,2014-12-10,regular,DEN,MIA,2015
21400326,2014-12-11,regular,OKC,CLE,2015
21400327,2014-12-11,regular,SAC,HOU,2015
21400328,2014-12-12,regular,CHI,POR,2015
21400329,2014-12-12,regular,WAS,LAC,2015
21400330,2014-12-12,regular,ATL,ORL,2015
21400331,2014-12-12,regular,BOS,NYK,2015
21400332,2014-12-12,regular,BKN,PHI,2015
21400333,2014-12-12,regular,TOR,IND,2015
21400334,2014-12-12,regular,MEM,CHA,2015
21400335,2014-12-12,regular,MIN,OKC,2015
21400336,2014-12-12,regular,NOP,CLE,2015
21400337,2014-12-12,regular,PHX,DET,2015
21400338,2014-12-12,regular,UTA,MIA,2015
21400339,2014-12-12,regular,SAS,LAL,2015
21400340,2014-12-13,regular,DAL,GSW,2015
21400341,2014-12-13,regular,CHA,BKN,2015
21400342,2014-12-13,regular,IND,POR,2015
21400343,2014-12-13,regular,ORL,ATL,2015
21400344,2014-12-13,regular,MIL,LAC,2015
21400345,2014-12-13,regular,PHI,MEM,2015
21400346,2014-12-13,regular,HOU,DEN,2015
21400347,2014-12-13,regular,SAC,DET,2015
21400348,2014-12-14,regular,NOP,GSW,2015
21400349,2014-12-14,regular,MIA,CHI,2015
21400350,2014-12-14,regular,WAS,UTA,2015
21400351,2014-12-14,regular,MIN,LAL,2015
21400352,2014-12-14,regular,OKC,PHX,2015
21400353,2014-12-14,regular,NYK,TOR,2015
21400354,2014-12-14,regular,DEN,SAS,2015
21400355,2014-12-15,regular,CLE,CHA,2015
21400356,2014-12-15,regular,IND,LAL,2015
21400357,2014-12-15,regular,PHI,BOS,2015
21400358,2014-12-15,regular,ATL,CHI,2015
21400359,2014-12-15,regular,TOR,ORL,2015
21400360,2014-12-15,regular,PHX,MIL,2015
21400361,2014-12-15,regular,POR,SAS,2015
21400362,2014-12-15,regular,LAC,DET,2015
21400363,2014-12-16,regular,WAS,MIN,2015
21400364,2014-12-16,regular,BKN,MIA,2015
21400365,2014-12-16,regular,MEM,GSW,2015
21400366,2014-12-16,regular,NOP,UTA,2015
21400367,2014-12-16,regular,NYK,DAL,2015
21400368,2014-12-16,regular,SAC,OKC,2015
21400369,2014-12-17,regular,CHA,PHX,2015
21400370,2014-12-17,regular,CLE,ATL,2015
21400371,2014-12-17,regular,BOS,ORL,2015
21400372,2014-12-17,regular,DET,DAL,2015
21400373,2014-12-17,regular,MIA,UTA,2015
21400374,2014-12-17,regular,TOR,BKN,2015
21400375,2014-12-17,regular,SAS,MEM,2015
21400376,2014-12-17,regular,POR,MIL,2015
21400377,2014-12-17,regular,LAC,IND,2015
21400378,2014-12-17,regular,DEN,HOU,2015
21400379,2014-12-18,regular,CHI,NYK,2015
21400380,2014-12-18,regular,HOU,NOP,2015
21400381,2014-12-18,regular,SAC,MIL,2015
21400382,2014-12-18,regular,GSW,OKC,2015
21400383,2014-12-19,regular,ORL,UTA,2015
21400384,2014-12-19,regular,PHI,CHA,2015
21400385,2014-12-19,regular,BOS,MIN,2015
21400386,2014-12-19,regular,CLE,BKN,2015
21400387,2014-12-19,regular,DET,TOR,2015
21400388,2014-12-19,regular,MIA,WAS,2015
21400389,2014-12-19,regular,MEM,CHI,2015
21400390,2014-12-19,regular,SAS,POR,2015
21400391,2014-12-19,regular,DEN,LAC,2015
21400392,2014-12-19,regular,LAL,OKC,2015
21400393,2014-12-20,regular,NYK,PHX,2015
21400394,2014-12-20,regular,NOP,POR,2015
21400395,2014-12-20,regular,CHA,UTA,2015
21400396,2014-12-20,regular,HOU,ATL,2015
21400397,2014-12-20,regular,DAL,SAS,2015
21400398,2014-12-20,regular,DEN,IND,2015
21400399,2014-12-20,regular,LAC,MIL,2015
21400400,2014-12-21,regular,TOR,NYK,2015
21400401,2014-12-21,regular,CLE,MEM,2015
21400402,2014-12-21,regular,SAC,LAL,2015
21400403,2014-12-21,regular,BKN,DET,2015
21400404,2014-12-21,regular,MIA,BOS,2015
21400405,2014-12-21,regular,ORL,PHI,2015
21400406,2014-12-21,regular,WAS,PHX,2015
21400407,2014-12-21,regular,MIN,IND,2015
21400408,2014-12-21,regular,OKC,NOP,2015
21400409,2014-12-22,regular,CHA,DEN,2015
21400410,2014-12-22,regular,CHI,TOR,2015
21400411,2014-12-22,regular,HOU,POR,2015
21400412,2014-12-22,regular,MEM,UTA,2015
21400413,2014-12-22,regular,DAL,ATL,2015
21400414,2014-12-22,regular,SAS,LAC,2015
21400415,2014-12-22,regular,GSW,SAC,2015
21400416,2014-12-23,regular,CLE,MIN,2015
21400417,2014-12-23,regular,IND,NOP,2015
21400418,2014-12-23,regular,ORL,BOS,2015
21400419,2014-12-23,regular,WAS,CHI,2015
21400420,2014-12-23,regular,ATL,LAC,2015
21400421,2014-12-23,regular,BKN,DEN,2015
21400422,2014-12-23,regular,MIA,PHI,2015
21400423,2014-12-23,regular,MIL,CHA,2015
21400424,2014-12-23,regular,OKC,POR,2015
21400425,2014-12-23,regular,PHX,DAL,2015
21400426,2014-12-23,regular,LAL,GSW,2015
21400427,2014-12-25,regular,NYK,WAS,2015
21400428,2014-12-25,regular,SAS,OKC,2015
21400429,2014-12-25,regular,MIA,CLE,2015
21400430,2014-12-25,regular,CHI,LAL,2015
21400431,2014-12-25,regular,LAC,GSW,2015
21400432,2014-12-26,regular,BOS,BKN,2015
21400433,2014-12-26,regular,ORL,CLE,2015
21400434,2014-12-26,regular,ATL,MIL,2015
21400435,2014-12-26,regular,DET,IND,2015
21400436,2014-12-26,regular,MEM,HOU,2015
21400437,2014-12-26,regular,NOP,SAS,2015
21400438,2014-12-26,regular,OKC,CHA,2015
21400439,2014-12-26,regular,DAL,LAL,2015
21400440,2014-12-26,regular,DEN,MIN,2015
21400441,2014-12-26,regular,POR,PHI,2015
21400442,2014-12-26,regular,SAC,PHX,2015
21400443,2014-12-27,regular,LAC,TOR,2015
21400444,2014-12-27,regular,CHA,ORL,2015
21400445,2014-12-27,regular,WAS,BOS,2015
21400446,2014-12-27,regular,MIA,MEM,2015
21400447,2014-12-27,regular,CHI,NOP,2015
21400448,2014-12-27,regular,BKN,IND,2015
21400449,2014-12-27,regular,MIL,ATL,2015
21400450,2014-12-27,regular,UTA,PHI,2015
21400451,2014-12-27,regular,SAC,NYK,2015
21400452,2014-12-27,regular,GSW,MIN,2015
21400453,2014-12-28,regular,CLE,DET,2015
21400454,2014-12-28,regular,SAS,HOU,2015
21400455,2014-12-28,regular,DAL,OKC,2015
21400456,2014-12-28,regular,POR,NYK,2015
21400457,2014-12-28,regular,DEN,TOR,2015
21400458,2014-12-28,regular,LAL,PHX,2015
21400459,2014-12-29,regular,CHA,MIL,2015
21400460,2014-12-29,regular,IND,CHI,2015
21400461,2014-12-29,regular,BKN,SAC,2015
21400462,2014-12-29,regular,MIA,ORL,2015
21400463,2014-12-29,regular,HOU,WAS,2015
21400464,2014-12-29,regular,LAC,UTA,2015
21400465,2014-12-30,regular,ORL,DET,2015
21400466,2014-12-30,regular,ATL,CLE,2015
21400467,2014-12-30,regular,CHI,BKN,2015
21400468,2014-12-30,regular,MEM,SAS,2015
21400469,2014-12-30,regular,NOP,PHX,2015
21400470,2014-12-30,regular,DAL,WAS,2015
21400471,2014-12-30,regular,DEN,LAL,2015
21400472,2014-12-30,regular,UTA,MIN,2015
21400473,2014-12-30,regular,POR,TOR,2015
21400474,2014-12-30,regular,GSW,PHI,2015
21400475,2014-12-31,regular,BOS,SAC,2015
21400476,2014-12-31,regular,IND,MIA,2015
21400477,2014-12-31,regular,LAC,NYK,2015
21400478,2014-12-31,regular,HOU,CHA,2015
21400479,2014-12-31,regular,CLE,MIL,2015
21400480,2014-12-31,regular,OKC,PHX,2015
21400481,2014-12-31,regular,SAS,NOP,2015
21400482,2015-01-01,regular,CHI,DEN,2015
21400483,2015-01-01,regular,MIN,SAC,2015
21400484,2015-01-02,regular,CHA,CLE,2015
21400485,2015-01-02,regular,ORL,BKN,2015
21400486,2015-01-02,regular,BOS,DAL,2015
21400487,2015-01-02,regular,NYK,DET,2015
21400488,2015-01-02,regular,NOP,HOU,2015
21400489,2015-01-02,regular,OKC,WAS,2015
21400490,2015-01-02,regular,MIL,IND,2015
21400491,2015-01-02,regular,PHX,PHI,2015
21400492,2015-01-02,regular,UTA,ATL,2015
21400493,2015-01-02,regular,GSW,TOR,2015
21400494,2015-01-02,regular,LAL,MEM,2015
21400495,2015-01-03,regular,ORL,CHA,2015
21400496,2015-01-03,regular,CHI,BOS,2015
21400497,2015-01-03,regular,HOU,MIA,2015
21400498,2015-01-03,regular,MIN,UTA,2015
21400499,2015-01-03,regular,SAS,WAS,2015
21400500,2015-01-03,regular,DEN,MEM,2015
21400501,2015-01-03,regular,POR,ATL,2015
21400502,2015-01-03,regular,LAC,PHI,2015
21400503,2015-01-04,regular,CLE,DAL,2015
21400504,2015-01-04,regular,DET,SAC,2015
21400505,2015-01-04,regular,MIA,BKN,2015
21400506,2015-01-04,regular,NYK,MIL,2015
21400507,2015-01-04,regular,PHX,TOR,2015
21400508,2015-01-04,regular,LAL,IND,2015
21400509,2015-01-05,regular,PHI,CLE,2015
21400510,2015-01-05,regular,BOS,CHA,2015
21400511,2015-01-05,regular,BKN,DAL,2015
21400512,2015-01-05,regular,CHI,HOU,2015
21400513,2015-01-05,regular,MEM,NYK,2015
21400514,2015-01-05,regular,MIN,DEN,2015
21400515,2015-01-05,regular,NOP,WAS,2015
21400516,2015-01-05,regular,UTA,IND,2015
21400517,2015-01-05,regular,POR,LAL,2015
21400518,2015-01-05,regular,GSW,OKC,2015
21400519,2015-01-05,regular,LAC,ATL,2015
21400520,2015-01-06,regular,MIL,PHX,2015
21400521,2015-01-06,regular,SAS,DET,2015
21400522,2015-01-07,regular,CHA,NOP,2015
21400523,2015-01-07,regular,CLE,HOU,2015
21400524,2015-01-07,regular,PHI,MIL,2015
21400525,2015-01-07,regular,WAS,NYK,2015
21400526,2015-01-07,regular,ATL,MEM,2015
21400527,2015-01-07,regular,BKN,BOS,2015
21400528,2015-01-07,regular,CHI,UTA,2015
21400529,2015-01-07,regular,DAL,DET,2015
21400530,2015-01-07,regular,DEN,ORL,2015
21400531,2015-01-07,regular,MIN,PHX,2015
21400532,2015-01-07,regular,SAC,OKC,2015
21400533,2015-01-07,regular,GSW,IND,2015
21400534,2015-01-07,regular,LAC,LAL,2015
21400535,2015-01-08,regular,TOR,CHA,2015
21400536,2015-01-08,regular,NYK,HOU,2015
21400537,2015-01-08,regular,POR,MIA,2015
21400538,2015-01-09,regular,IND,BOS,2015
21400539,2015-01-09,regular,BKN,PHI,2015
21400540,2015-01-09,regular,DET,ATL,2015
21400541,2015-01-09,regular,NOP,MEM,2015
21400542,2015-01-09,regular,OKC,UTA,2015
21400543,2015-01-09,regular,WAS,CHI,2015
21400544,2015-01-09,regular,MIL,MIN,2015
21400545,2015-01-09,regular,SAS,PHX,2015
21400546,2015-01-09,regular,SAC,DEN,2015
21400547,2015-01-09,regular,GSW,CLE,2015
21400548,2015-01-09,regular,LAL,ORL,2015
21400549,2015-01-10,regular,NYK,CHA,2015
21400550,2015-01-10,regular,LAC,DAL,2015
21400551,2015-01-10,regular,DET,BKN,2015
21400552,2015-01-10,regular,PHI,IND,2015
21400553,2015-01-10,regular,TOR,BOS,2015
21400554,2015-01-10,regular,CHI,MIL,2015
21400555,2015-01-10,regular,HOU,UTA,2015
21400556,2015-01-10,regular,MIN,SAS,2015
21400557,2015-01-10,regular,POR,ORL,2015
21400558,2015-01-11,regular,ATL,WAS,2015
21400559,2015-01-11,regular,LAC,MIA,2015
21400560,2015-01-11,regular,MEM,PHX,2015
21400561,2015-01-11,regular,SAC,CLE,2015
21400562,2015-01-11,regular,LAL,POR,2015
21400563,2015-01-12,regular,BOS,NOP,2015
21400564,2015-01-12,regular,BKN,HOU,2015
21400565,2015-01-12,regular,TOR,DET,2015
21400566,2015-01-12,regular,CHI,ORL,2015
21400567,2015-01-13,regular,IND,MIN,2015
21400568,2015-01-13,regular,PHI,ATL,2015
21400569,2015-01-13,regular,WAS,SAS,2015
21400570,2015-01-13,regular,PHX,CLE,2015
21400571,2015-01-13,regular,UTA,GSW,2015
21400572,2015-01-13,regular,SAC,DAL,2015
21400573,2015-01-13,regular,LAL,MIA,2015
21400574,2015-01-14,regular,CHA,SAS,2015
21400575,2015-01-14,regular,ORL,HOU,2015
21400576,2015-01-14,regular,BKN,MEM,2015
21400577,2015-01-14,regular,DET,NOP,2015
21400578,2015-01-14,regular,TOR,PHI,2015
21400579,2015-01-14,regular,CHI,WAS,2015
21400580,2015-01-14,regular,BOS,ATL,2015
21400581,2015-01-14,regular,DEN,DAL,2015
21400582,2015-01-14,regular,GSW,MIA,2015
21400583,2015-01-14,regular,POR,LAC,2015
21400584,2015-01-15,regular,HOU,OKC,2015
21400585,2015-01-15,regular,MIL,NYK,2015
21400586,2015-01-15,regular,LAL,CLE,2015
21400587,2015-01-16,regular,IND,DET,2015
21400588,2015-01-16,regular,ORL,MEM,2015
21400589,2015-01-16,regular,PHI,NOP,2015
21400590,2015-01-16,regular,WAS,BKN,2015
21400591,2015-01-16,regular,BOS,CHI,2015
21400592,2015-01-16,regular,TOR,ATL,2015
21400593,2015-01-16,regular,OKC,GSW,2015
21400594,2015-01-16,regular,DAL,DEN,2015
21400595,2015-01-16,regular,SAS,POR,2015
21400596,2015-01-16,regular,PHX,MIN,2015
21400597,2015-01-16,regular,UTA,LAL,2015
21400598,2015-01-16,regular,SAC,MIA,2015
21400599,2015-01-16,regular,LAC,CLE,2015
21400600,2015-01-17,regular,CHA,IND,2015
21400601,2015-01-17,regular,DET,PHI,2015
21400602,2015-01-17,regular,CHI,ATL,2015
21400603,2015-01-17,regular,HOU,GSW,2015
21400604,2015-01-17,regular,MEM,POR,2015
21400605,2015-01-17,regular,BKN,WAS,2015
21400606,2015-01-17,regular,DEN,MIN,2015
21400607,2015-01-17,regular,SAC,LAC,2015
21400608,2015-01-18,regular,TOR,NOP,2015
21400609,2015-01-18,regular,ORL,OKC,2015
21400610,2015-01-18,regular,SAS,UTA,2015
21400611,2015-01-19,regular,CHA,MIN,2015
21400612,2015-01-19,regular,WAS,PHI,2015
21400613,2015-01-19,regular,ATL,DET,2015
21400614,2015-01-19,regular,LAC,BOS,2015
21400615,2015-01-19,regular,GSW,DEN,2015
21400616,2015-01-19,regular,MEM,DAL,2015
21400617,2015-01-19,regular,HOU,IND,2015
21400618,2015-01-19,regular,NYK,NOP,2015
21400619,2015-01-19,regular,MIL,TOR,2015
21400620,2015-01-19,regular,CLE,CHI,2015
21400621,2015-01-19,regular,POR,SAC,2015
21400622,2015-01-19,regular,PHX,LAL,2015
21400623,2015-01-20,regular,MIA,OKC,2015
21400624,2015-01-20,regular,DEN,SAS,2015
21400625,2015-01-21,regular,CHA,MIA,2015
21400626,2015-01-21,regular,CLE,UTA,2015
21400627,2015-01-21,regular,PHI,NYK,2015
21400628,2015-01-21,regular,ATL,IND,2015
21400629,2015-01-21,regular,DET,ORL,2015
21400630,2015-01-21,regular,MEM,TOR,2015
21400631,2015-01-21,regular,MIN,DAL,2015
21400632,2015-01-21,regular,NOP,LAL,2015
21400633,2015-01-21,regular,WAS,OKC,2015
21400634,2015-01-21,regular,PHX,POR,2015
21400635,2015-01-21,regular,SAC,BKN,2015
21400636,2015-01-21,regular,GSW,HOU,2015
21400637,2015-01-22,regular,CHI,SAS,2015
21400638,2015-01-22,regular,MIL,UTA,2015
21400639,2015-01-22,regular,POR,BOS,2015
21400640,2015-01-22,regular,LAC,BKN,2015
21400641,2015-01-23,regular,PHI,TOR,2015
21400642,2015-01-23,regular,ATL,OKC,2015
21400643,2015-01-23,regular,CLE,CHA,2015
21400644,2015-01-23,regular,MIA,IND,2015
21400645,2015-01-23,regular,NYK,ORL,2015
21400646,2015-01-23,regular,DAL,CHI,2015
21400647,2015-01-23,regular,MIN,NOP,2015
21400648,2015-01-23,regular,SAS,LAL,2015
21400649,2015-01-23,regular,DEN,BOS,2015
21400650,2015-01-23,regular,PHX,HOU,2015
21400651,2015-01-23,regular,GSW,SAC,2015
21400652,2015-01-24,regular,CHA,NYK,2015
21400653,2015-01-24,regular,MIL,DET,2015
21400654,2015-01-24,regular,MEM,PHI,2015
21400655,2015-01-24,regular,UTA,BKN,2015
21400656,2015-01-24,regular,POR,WAS,2015
21400657,2015-01-25,regular,CHI,MIA,2015
21400658,2015-01-25,regular,CLE,OKC,2015
21400659,2015-01-25,regular,PHX,LAC,2015
21400660,2015-01-25,regular,NOP,DAL,2015
21400661,2015-01-25,regular,ATL,MIN,2015
21400662,2015-01-25,regular,ORL,IND,2015
21400663,2015-01-25,regular,SAS,MIL,2015
21400664,2015-01-25,regular,TOR,DET,2015
21400665,2015-01-25,regular,GSW,BOS,2015
21400666,2015-01-25,regular,DEN,WAS,2015
21400667,2015-01-25,regular,LAL,HOU,2015
21400670,2015-01-26,regular,MEM,ORL,2015
21400671,2015-01-26,regular,NOP,PHI,2015
21400672,2015-01-26,regular,OKC,MIN,2015
21400673,2015-01-26,regular,UTA,BOS,2015
21400674,2015-01-26,regular,LAC,DEN,2015
21400675,2015-01-27,regular,IND,TOR,2015
21400676,2015-01-27,regular,DET,CLE,2015
21400677,2015-01-27,regular,MIA,MIL,2015
21400678,2015-01-27,regular,DAL,MEM,2015
21400679,2015-01-27,regular,GSW,CHI,2015
21400680,2015-01-27,regular,LAL,WAS,2015
21400681,2015-01-28,regular,CLE,POR,2015
21400682,2015-01-28,regular,PHI,DET,2015
21400683,2015-01-28,regular,ATL,BKN,2015
21400684,2015-01-28,regular,TOR,SAC,2015
21400685,2015-01-28,regular,HOU,DAL,2015
21400686,2015-01-28,regular,MIN,BOS,2015
21400687,2015-01-28,regular,NOP,DEN,2015
21400688,2015-01-28,regular,NYK,OKC,2015
21400689,2015-01-28,regular,SAS,CHA,2015
21400690,2015-01-28,regular,UTA,LAC,2015
21400691,2015-01-28,regular,PHX,WAS,2015
21400692,2015-01-29,regular,ORL,MIL,2015
21400693,2015-01-29,regular,MEM,DEN,2015
21400694,2015-01-29,regular,IND,NYK,2015
21400695,2015-01-29,regular,LAL,CHI,2015
21400696,2015-01-30,regular,PHI,MIN,2015
21400697,2015-01-30,regular,ATL,POR,2015
21400698,2015-01-30,regular,BOS,HOU,2015
21400699,2015-01-30,regular,BKN,TOR,2015
21400700,2015-01-30,regular,CLE,SAC,2015
21400701,2015-01-30,regular,NOP,LAC,2015
21400702,2015-01-30,regular,MIA,DAL,2015
21400703,2015-01-30,regular,UTA,GSW,2015
21400704,2015-01-30,regular,PHX,CHI,2015
21400705,2015-01-31,regular,IND,SAC,2015
21400706,2015-01-31,regular,ORL,DAL,2015
21400707,2015-01-31,regular,WAS,TOR,2015
21400708,2015-01-31,regular,ATL,PHI,2015
21400709,2015-01-31,regular,DET,HOU,2015
21400710,2015-01-31,regular,MEM,OKC,2015
21400711,2015-01-31,regular,MIN,CLE,2015
21400712,2015-01-31,regular,MIL,POR,2015
21400713,2015-01-31,regular,DEN,CHA,2015
21400714,2015-01-31,regular,SAS,LAC,2015
21400715,2015-01-31,regular,GSW,PHX,2015
21400716,2015-02-01,regular,BOS,MIA,2015
21400717,2015-02-01,regular,NYK,LAL,2015
21400718,2015-02-02,regular,CLE,PHI,2015
21400719,2015-02-02,regular,WAS,CHA,2015
21400720,2015-02-02,regular,BKN,LAC,2015
21400721,2015-02-02,regular,TOR,MIL,2015
21400722,2015-02-02,regular,NOP,ATL,2015
21400723,2015-02-02,regular,OKC,ORL,2015
21400724,2015-02-02,regular,DAL,MIN,2015
21400725,2015-02-02,regular,PHX,MEM,2015
